crop_name,variety,category,state,district,season,month,buyer_type,price,quantity_sold,historical_demand,is_holiday_event,demand_kg,is_synthetic
Soybean,Local,Oilseed,Gujarat,Rajkot,Kharif,12,RESTAURANT,76.3,924.7,1040.31,0,874.3,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Zaid,3,RESTAURANT,25.18,1284.3,1142.9,0,1440.28,True
Onion,Red,Vegetable,Punjab,Ludhiana,Zaid,8,BUSINESS,63.26,896.03,1290.22,0,1406.77,True
Mango,Local,Fruit,Maharashtra,Pune,Kharif,6,INDIVIDUAL,21.75,836.55,863.89,0,519.95,True
Potato,Local,Vegetable,Maharashtra,Nashik,Kharif,4,WHOLESALER,63.38,1862.49,1910.46,1,3026.23,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Year-Round,1,RESTAURANT,45.84,1416.92,1663.08,0,1570.81,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Rabi,1,BUSINESS,18.08,1042.53,1091.46,0,1560.33,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Rabi,5,WHOLESALER,36.21,938.68,1007.48,0,1350.61,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Year-Round,3,RESTAURANT,59.15,1763.68,1523.71,0,1430.47,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Kharif,9,INDIVIDUAL,43.1,2911.55,2770.08,0,1036.72,True
Rice,Common,Cereal,Karnataka,Bengaluru,Kharif,4,BUSINESS,56.1,2523.31,2551.63,1,3480.2,True
Onion,Red,Vegetable,Maharashtra,Mumbai,Rabi,2,RESTAURANT,87.7,1331.46,1368.58,0,923.81,True
Mango,Local,Fruit,Gujarat,Rajkot,Kharif,9,INDIVIDUAL,47.17,707.14,788.23,0,265.02,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Rabi,9,RESTAURANT,51.51,1606.2,1480.38,0,1534.15,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Year-Round,2,RETAILER,54.83,1027.22,940.61,0,682.33,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Kharif,3,INDIVIDUAL,85.14,776.15,880.27,0,304.63,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Rabi,3,INDIVIDUAL,63.02,945.63,983.53,0,380.75,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Year-Round,5,BUSINESS,15.15,1197.95,1238.72,0,2143.05,True
Onion,Red,Vegetable,Maharashtra,Pune,Rabi,1,BUSINESS,13.75,1848.08,1680.35,0,2301.81,True
Onion,Red,Vegetable,Punjab,Ludhiana,Rabi,5,WHOLESALER,24.9,1345.73,1258.89,0,2311.09,True
Tomato,Desi,Vegetable,Tamil Nadu,Chennai,Year-Round,5,RETAILER,16.68,1784.47,1461.46,0,1998.0,True
Green Chilli,Local,Spice,Maharashtra,Mumbai,Kharif,12,BUSINESS,46.47,540.69,564.66,0,636.02,True
Mango,Local,Fruit,Maharashtra,Nashik,Zaid,9,WHOLESALER,83.39,964.58,900.7,0,898.32,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Zaid,8,RESTAURANT,15.43,1005.58,1061.02,0,1555.53,True
Maize,Hybrid,Cereal,Tamil Nadu,Chennai,Zaid,8,WHOLESALER,63.87,888.7,1035.82,0,1394.29,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Kharif,6,RESTAURANT,68.13,812.39,672.19,0,717.4,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Zaid,5,RETAILER,29.14,1125.96,1066.17,0,1203.82,True
Tomato,Hybrid,Vegetable,Tamil Nadu,Chennai,Rabi,6,RESTAURANT,58.56,1535.82,1344.11,0,1650.79,True
Mango,Local,Fruit,Punjab,Ludhiana,Kharif,4,INDIVIDUAL,45.21,892.66,788.27,1,372.15,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Year-Round,6,WHOLESALER,14.76,1013.0,1097.57,0,2597.67,True
Onion,Red,Vegetable,Maharashtra,Nashik,Zaid,7,WHOLESALER,65.35,1219.46,1474.16,0,1685.37,True
Mango,Local,Fruit,Maharashtra,Mumbai,Year-Round,3,RESTAURANT,48.75,863.24,845.07,0,877.34,True
Potato,Local,Vegetable,Tamil Nadu,Chennai,Kharif,10,RESTAURANT,54.98,1791.06,1817.12,1,2185.4,True
Potato,Local,Vegetable,Maharashtra,Nashik,Zaid,12,RESTAURANT,51.63,1829.3,1899.39,0,1696.08,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Rabi,1,RESTAURANT,41.06,1137.89,988.92,0,1026.4,True
Onion,Red,Vegetable,Madhya Pradesh,Indore,Kharif,1,WHOLESALER,22.49,1487.33,1608.34,0,2669.0,True
Rice,Common,Cereal,Maharashtra,Mumbai,Kharif,5,BUSINESS,15.5,3338.37,2747.28,0,4385.68,True
Green Chilli,Local,Spice,Tamil Nadu,Chennai,Rabi,4,RESTAURANT,30.54,561.15,556.96,1,885.28,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Rabi,8,WHOLESALER,60.92,1271.41,1146.15,0,1798.11,True
Onion,Red,Vegetable,Maharashtra,Pune,Year-Round,5,RESTAURANT,66.58,1699.13,1468.94,0,1579.78,True
Onion,Red,Vegetable,Punjab,Ludhiana,Kharif,9,RESTAURANT,42.04,1523.15,1403.17,0,1438.8,True
Mango,Local,Fruit,Punjab,Ludhiana,Year-Round,6,BUSINESS,18.04,918.85,836.49,0,1426.57,True
Green Chilli,Local,Spice,Maharashtra,Pune,Zaid,8,RESTAURANT,37.63,661.57,666.44,0,734.56,True
Rice,Common,Cereal,Gujarat,Rajkot,Year-Round,5,RESTAURANT,54.15,2174.74,2531.49,0,2415.09,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Zaid,10,INDIVIDUAL,26.41,982.31,1282.6,1,787.28,True
Wheat,Common,Cereal,Punjab,Ludhiana,Year-Round,12,RETAILER,34.52,2644.86,2441.96,0,2335.25,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Zaid,11,BUSINESS,74.02,728.48,1049.02,1,1171.72,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Zaid,9,RESTAURANT,38.84,924.96,893.51,0,825.12,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Kharif,9,INDIVIDUAL,64.54,1129.55,1205.98,0,440.91,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Year-Round,3,BUSINESS,42.94,1518.59,1497.09,0,1612.06,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Kharif,3,INDIVIDUAL,48.09,390.39,544.59,0,201.06,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Zaid,5,RESTAURANT,69.05,1009.04,913.53,0,959.81,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Zaid,9,RETAILER,29.26,2398.14,2884.32,0,2820.03,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Zaid,10,BUSINESS,51.56,2175.53,2292.96,1,2981.43,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Rabi,11,RETAILER,33.78,1178.48,1113.36,1,1275.41,True
Rice,Common,Cereal,Maharashtra,Nashik,Kharif,2,RETAILER,84.16,2689.68,2674.89,0,1804.1,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Kharif,8,WHOLESALER,50.99,1547.38,1369.8,0,1942.43,True
Green Chilli,Local,Spice,Uttar Pradesh,Agra,Year-Round,1,BUSINESS,76.81,509.43,589.77,0,517.9,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Rabi,10,BUSINESS,56.1,1192.58,1170.97,1,1579.14,True
Rice,Basmati,Cereal,Maharashtra,Nashik,Kharif,9,RETAILER,61.62,2402.53,2659.09,0,1961.27,True
Onion,Red,Vegetable,Maharashtra,Pune,Rabi,1,WHOLESALER,47.52,1830.1,1703.81,0,2161.99,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Year-Round,4,BUSINESS,22.39,888.55,1140.0,1,2329.74,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Year-Round,9,RESTAURANT,64.38,1309.6,1172.18,0,1054.48,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Kharif,7,BUSINESS,70.85,2450.47,2358.68,0,2592.36,True
Mango,Local,Fruit,Maharashtra,Nashik,Zaid,5,RETAILER,16.59,684.66,659.69,0,855.62,True
Soybean,Local,Oilseed,Uttar Pradesh,Agra,Zaid,10,RESTAURANT,85.88,1073.55,1029.94,1,917.36,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Zaid,3,RESTAURANT,66.52,2305.97,2343.13,0,2066.89,True
Potato,Local,Vegetable,Punjab,Ludhiana,Year-Round,5,RETAILER,20.66,2541.82,2139.76,0,2749.26,True
Green Chilli,Local,Spice,Uttar Pradesh,Agra,Kharif,8,RESTAURANT,24.54,702.13,627.61,0,826.79,True
Onion,Red,Vegetable,Maharashtra,Pune,Kharif,3,WHOLESALER,15.39,1054.75,1109.33,0,1987.12,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Year-Round,4,WHOLESALER,80.86,1482.35,1398.43,1,2023.06,True
Rice,Basmati,Cereal,Madhya Pradesh,Indore,Zaid,3,RESTAURANT,22.8,2924.93,2498.54,0,2938.18,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Kharif,7,INDIVIDUAL,82.77,1383.8,1234.38,0,443.82,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Zaid,3,WHOLESALER,22.42,1144.52,1073.98,0,1757.54,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Kharif,10,RESTAURANT,48.09,2162.36,2083.71,1,2620.06,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Year-Round,3,WHOLESALER,88.86,3036.8,2676.1,0,2841.26,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Rabi,10,RETAILER,18.22,1118.01,1448.08,1,1986.76,True
Mango,Local,Fruit,Karnataka,Bengaluru,Year-Round,7,INDIVIDUAL,78.63,778.39,740.09,0,295.72,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Zaid,4,BUSINESS,82.97,2743.19,2558.64,1,3430.3,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Zaid,11,INDIVIDUAL,70.77,1000.69,1215.7,1,488.52,True
Green Chilli,Local,Spice,Uttar Pradesh,Agra,Year-Round,4,RETAILER,23.23,680.66,686.58,1,883.18,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Rabi,12,INDIVIDUAL,74.84,544.94,615.32,0,203.16,True
Wheat,Common,Cereal,Tamil Nadu,Chennai,Rabi,12,BUSINESS,24.85,2953.1,2592.08,0,3075.46,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Zaid,2,RETAILER,75.92,2054.71,1732.96,0,1061.49,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Kharif,5,WHOLESALER,34.05,2302.72,2230.77,0,3464.01,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Kharif,3,WHOLESALER,44.91,2618.56,2577.09,0,3455.82,True
Potato,Local,Vegetable,Maharashtra,Nashik,Zaid,12,INDIVIDUAL,60.46,1457.17,1521.34,0,622.84,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Year-Round,1,WHOLESALER,13.46,1442.22,1471.16,0,2791.24,True
Mango,Local,Fruit,Karnataka,Bengaluru,Kharif,9,WHOLESALER,56.16,673.06,799.56,0,994.92,True
Mango,Local,Fruit,Maharashtra,Mumbai,Year-Round,8,BUSINESS,56.66,877.09,865.11,0,915.73,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Kharif,2,BUSINESS,53.84,1420.0,1328.57,0,1333.22,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Kharif,8,RESTAURANT,55.08,2815.12,2730.32,0,2632.06,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Year-Round,3,RESTAURANT,73.93,2968.52,2785.91,0,2258.48,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Kharif,8,RETAILER,36.67,1104.02,1039.7,0,972.43,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Kharif,9,INDIVIDUAL,27.35,1151.63,1257.66,0,620.37,True
Tomato,Hybrid,Vegetable,Tamil Nadu,Chennai,Rabi,1,INDIVIDUAL,51.99,1841.83,1656.32,0,611.06,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Year-Round,10,WHOLESALER,67.8,2282.42,2143.63,1,3104.23,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Year-Round,2,RESTAURANT,87.8,839.46,784.52,0,600.19,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Zaid,10,RETAILER,53.13,1314.99,1414.94,1,1332.27,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Kharif,1,RESTAURANT,74.39,1011.85,789.42,0,690.02,True
Mango,Local,Fruit,Punjab,Ludhiana,Rabi,7,INDIVIDUAL,21.64,1068.69,861.85,0,440.02,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Rabi,4,RESTAURANT,15.25,1442.76,1160.29,1,1970.67,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Kharif,5,WHOLESALER,20.44,1268.34,1245.1,0,2052.27,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Kharif,1,BUSINESS,56.15,2391.95,2274.6,0,2000.68,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Rabi,2,INDIVIDUAL,58.2,1217.75,1100.84,0,296.24,True
Tomato,Desi,Vegetable,Tamil Nadu,Chennai,Rabi,5,RETAILER,66.32,1132.15,1231.31,0,1050.87,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Rabi,11,RETAILER,49.41,2383.89,2376.98,1,2142.25,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Rabi,5,RETAILER,59.77,696.15,695.02,0,612.64,True
Wheat,Common,Cereal,Tamil Nadu,Chennai,Zaid,10,RETAILER,72.34,2963.78,2942.11,1,2968.43,True
Rice,Common,Cereal,Karnataka,Bengaluru,Zaid,8,INDIVIDUAL,24.03,2661.61,2897.42,0,1356.06,True
Soybean,Local,Oilseed,Gujarat,Rajkot,Kharif,5,BUSINESS,29.4,1062.71,1124.64,0,1608.3,True
Wheat,Common,Cereal,Tamil Nadu,Chennai,Year-Round,6,RETAILER,84.79,2193.28,1928.01,0,1473.3,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Rabi,6,WHOLESALER,52.9,1078.39,937.21,0,1391.13,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Kharif,3,BUSINESS,43.63,1312.87,1200.45,0,1200.62,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Zaid,4,WHOLESALER,79.99,2148.02,1919.15,1,3130.25,True
Mango,Local,Fruit,Maharashtra,Nashik,Year-Round,11,WHOLESALER,39.99,927.31,802.99,1,1419.19,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Zaid,12,RETAILER,36.85,1614.36,1748.02,0,1603.68,True
Soybean,Local,Oilseed,Maharashtra,Pune,Rabi,12,RESTAURANT,63.33,908.28,991.26,0,853.88,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Year-Round,5,INDIVIDUAL,32.09,1394.5,1417.92,0,818.48,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Zaid,1,WHOLESALER,16.53,1061.86,1083.37,0,1784.84,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Year-Round,8,RESTAURANT,65.14,838.83,982.52,0,1102.84,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Rabi,5,BUSINESS,33.27,496.63,535.67,0,683.88,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Rabi,8,RETAILER,65.47,791.11,954.15,0,707.57,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Zaid,11,RETAILER,28.1,1413.85,1408.57,1,1482.89,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Kharif,9,WHOLESALER,82.25,1261.66,1272.08,0,1432.6,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Zaid,1,RETAILER,14.1,703.46,762.14,0,1046.0,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Rabi,2,INDIVIDUAL,34.07,952.1,921.14,0,394.57,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Rabi,6,BUSINESS,65.39,2880.89,2503.6,0,2945.74,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Zaid,7,WHOLESALER,21.08,1037.39,1385.39,0,2358.45,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Kharif,10,INDIVIDUAL,84.05,863.8,847.06,1,389.13,True
Mango,Local,Fruit,Maharashtra,Mumbai,Zaid,3,RETAILER,18.22,730.58,764.33,0,870.58,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Zaid,4,RESTAURANT,84.48,2621.38,2648.04,1,2987.04,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Kharif,7,RETAILER,26.15,1588.5,1513.72,0,1755.42,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Rabi,7,WHOLESALER,51.33,936.64,909.3,0,1317.22,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Kharif,9,INDIVIDUAL,41.99,593.19,621.74,0,241.94,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Zaid,3,RETAILER,26.52,2814.53,2539.79,0,2382.7,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Rabi,2,BUSINESS,14.15,1792.32,1476.76,0,2155.3,True
Soybean,Local,Oilseed,Maharashtra,Pune,Zaid,10,INDIVIDUAL,25.99,1004.58,1076.83,1,558.81,True
Mango,Local,Fruit,Maharashtra,Pune,Zaid,6,WHOLESALER,72.92,701.25,743.44,0,947.4,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Kharif,3,INDIVIDUAL,72.28,1330.27,1180.42,0,425.65,True
Rice,Basmati,Cereal,Maharashtra,Pune,Kharif,1,RESTAURANT,46.81,2714.57,2625.09,0,2546.85,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Kharif,10,RESTAURANT,27.06,2535.7,2888.63,1,4096.22,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Kharif,10,INDIVIDUAL,83.34,2511.71,2837.37,1,1210.83,True
Rice,Basmati,Cereal,Madhya Pradesh,Indore,Rabi,8,INDIVIDUAL,59.26,2259.33,2292.63,0,878.68,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Rabi,8,BUSINESS,56.78,946.37,891.38,0,894.77,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Kharif,11,RETAILER,24.14,3210.88,3012.16,1,3346.06,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Zaid,7,INDIVIDUAL,45.89,1470.61,1418.46,0,739.66,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Kharif,11,INDIVIDUAL,43.88,1158.69,1224.45,1,540.36,True
Groundnut,Local,Oilseed,Gujarat,Rajkot,Rabi,9,RESTAURANT,38.52,770.95,800.75,0,744.79,True
Mango,Local,Fruit,Karnataka,Bengaluru,Zaid,3,WHOLESALER,41.27,731.21,723.23,0,955.16,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Year-Round,12,BUSINESS,19.98,1574.05,1499.32,0,1863.32,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Rabi,6,BUSINESS,27.64,2158.51,1960.54,0,3009.32,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Zaid,6,RETAILER,41.52,972.85,933.24,0,863.43,True
Onion,Red,Vegetable,Gujarat,Rajkot,Kharif,8,INDIVIDUAL,74.88,1526.42,1382.25,0,541.89,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Rabi,12,WHOLESALER,42.79,1413.01,1270.56,0,1651.49,True
Wheat,Common,Cereal,Maharashtra,Pune,Rabi,12,RETAILER,60.31,2914.41,2399.24,0,1951.37,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Year-Round,1,RESTAURANT,26.29,1479.17,1240.97,0,1458.42,True
Mango,Local,Fruit,Karnataka,Bengaluru,Rabi,10,RESTAURANT,83.9,865.81,810.96,1,782.82,True
Soybean,Local,Oilseed,Uttar Pradesh,Agra,Kharif,7,RESTAURANT,86.26,963.81,816.95,0,727.23,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Rabi,4,RETAILER,76.41,1211.05,1043.79,1,1035.16,True
Wheat,Common,Cereal,Maharashtra,Pune,Zaid,5,WHOLESALER,69.24,2764.66,2664.97,0,3647.83,True
Rice,Common,Cereal,Maharashtra,Mumbai,Rabi,10,INDIVIDUAL,25.4,2356.92,2452.99,1,1400.76,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Zaid,11,WHOLESALER,70.02,1468.43,1760.81,1,2311.48,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Year-Round,3,RETAILER,82.16,1306.91,1356.62,0,796.08,True
Wheat,Common,Cereal,Maharashtra,Mumbai,Rabi,12,BUSINESS,65.02,2838.1,2362.86,0,2401.64,True
Mango,Local,Fruit,Maharashtra,Nashik,Rabi,11,RETAILER,42.37,823.38,712.4,1,827.76,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Rabi,7,RETAILER,81.04,970.89,969.31,0,896.83,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Kharif,12,RESTAURANT,75.54,441.73,452.96,0,391.48,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Year-Round,11,RESTAURANT,49.22,828.8,903.32,1,995.8,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Zaid,6,BUSINESS,52.64,1545.24,1300.44,0,1664.89,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Rabi,4,INDIVIDUAL,51.87,957.31,880.99,1,456.15,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Rabi,12,RETAILER,34.18,889.73,1032.06,0,1025.14,True
Mango,Local,Fruit,Maharashtra,Nashik,Year-Round,12,BUSINESS,22.51,719.4,734.67,0,1144.61,True
Soybean,Local,Oilseed,Uttar Pradesh,Agra,Zaid,1,RESTAURANT,56.91,793.7,899.61,0,789.91,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Zaid,8,RETAILER,12.62,3496.76,3107.82,0,4606.87,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Kharif,2,INDIVIDUAL,65.13,778.55,770.14,0,271.87,True
Rice,Common,Cereal,Punjab,Ludhiana,Kharif,7,WHOLESALER,65.2,2913.24,2386.2,0,3339.14,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Kharif,6,INDIVIDUAL,21.58,1046.69,1400.96,0,846.78,True
Green Chilli,Local,Spice,Karnataka,Bengaluru,Kharif,9,INDIVIDUAL,81.87,632.41,603.95,0,186.55,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Zaid,1,WHOLESALER,73.15,715.5,750.9,0,833.98,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Year-Round,10,INDIVIDUAL,34.17,719.0,593.36,1,295.86,True
Wheat,Common,Cereal,Maharashtra,Nashik,Rabi,11,WHOLESALER,33.75,2830.76,2589.33,1,4171.75,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Year-Round,9,RETAILER,77.62,1397.56,1473.52,0,1160.8,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Zaid,2,INDIVIDUAL,89.38,1443.19,1360.17,0,422.98,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Kharif,5,RETAILER,59.72,3286.96,3141.29,0,2785.08,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Year-Round,3,WHOLESALER,38.81,911.21,998.82,0,1215.37,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Rabi,1,RESTAURANT,80.65,1581.95,1410.29,0,1116.62,True
Groundnut,Local,Oilseed,Tamil Nadu,Chennai,Year-Round,1,INDIVIDUAL,36.94,798.17,802.22,0,336.98,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Zaid,3,RETAILER,22.98,1492.33,1790.97,0,1850.4,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Rabi,7,WHOLESALER,24.64,1256.1,1404.68,0,2658.81,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Zaid,6,BUSINESS,76.01,1675.64,1854.69,0,1970.74,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Year-Round,3,BUSINESS,41.23,1905.78,1777.01,0,2317.3,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Year-Round,10,INDIVIDUAL,47.31,739.55,776.08,1,381.37,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Zaid,7,INDIVIDUAL,17.48,769.57,783.65,0,493.95,True
Mango,Local,Fruit,Gujarat,Rajkot,Kharif,9,INDIVIDUAL,87.77,731.89,814.19,0,285.2,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Year-Round,2,INDIVIDUAL,19.37,1032.8,1001.05,0,575.9,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Kharif,2,RETAILER,28.93,1887.51,2569.04,0,2192.88,True
Mango,Local,Fruit,Maharashtra,Mumbai,Zaid,1,RETAILER,81.35,1047.09,823.79,0,600.29,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Rabi,2,INDIVIDUAL,41.86,1110.87,1246.2,0,513.56,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Zaid,11,WHOLESALER,61.68,874.16,998.74,1,1319.95,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Year-Round,6,INDIVIDUAL,31.38,1177.06,1090.24,0,579.55,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Rabi,7,INDIVIDUAL,85.82,943.03,977.68,0,354.19,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Year-Round,5,WHOLESALER,56.09,1268.91,1534.41,0,2232.34,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Kharif,10,RETAILER,45.01,1542.63,1502.51,1,1654.66,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Year-Round,7,INDIVIDUAL,13.27,2552.83,2603.12,0,1817.74,True
Rice,Common,Cereal,Karnataka,Bengaluru,Zaid,1,WHOLESALER,30.79,3151.01,3146.74,0,4687.21,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Zaid,4,RESTAURANT,61.75,725.33,636.92,1,786.54,True
Groundnut,Local,Oilseed,Tamil Nadu,Chennai,Zaid,11,WHOLESALER,37.94,661.42,789.8,1,1175.23,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Kharif,11,RETAILER,33.16,899.98,907.48,1,1080.86,True
Rice,Basmati,Cereal,Maharashtra,Pune,Rabi,4,INDIVIDUAL,29.75,2680.48,2801.99,1,1868.34,True
Onion,Red,Vegetable,Maharashtra,Mumbai,Kharif,3,RESTAURANT,89.45,1297.18,1663.99,0,1228.56,True
Mango,Local,Fruit,Gujarat,Rajkot,Year-Round,10,WHOLESALER,15.27,772.39,713.5,1,1501.09,True
Potato,Local,Vegetable,Madhya Pradesh,Indore,Year-Round,2,WHOLESALER,62.8,1718.34,1665.37,0,1938.75,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Year-Round,7,INDIVIDUAL,50.5,1095.45,968.58,0,417.06,True
Wheat,Common,Cereal,Madhya Pradesh,Indore,Zaid,9,INDIVIDUAL,15.02,1976.59,1994.94,0,1230.32,True
Rice,Common,Cereal,Maharashtra,Mumbai,Rabi,11,RESTAURANT,33.18,2509.56,2941.75,1,3772.7,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Kharif,10,INDIVIDUAL,64.28,1597.97,1570.18,1,761.62,True
