crop_name,variety,category,state,district,mandi_name,season,month,quantity_kg,grade,demand_index,historical_avg_price,unit_price,is_synthetic
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Rabi,4,4088.83,Grade B,0.9,28.8,23.26,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Zaid,5,2738.26,Grade B,1.28,24.7,31.11,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Vashi APMC,Zaid,7,3428.76,Grade C,0.66,16.92,8.58,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Nashik APMC,Zaid,3,3103.41,Grade A,1.09,45.0,52.65,True
Mango,Local,Fruit,Maharashtra,Pune,Pune APMC,Zaid,6,3825.13,Grade B,1.62,64.41,104.67,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Rabi,3,1035.56,Grade B,1.37,22.97,30.12,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Pune APMC,Rabi,12,1332.03,Grade A,1.68,22.07,40.38,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Pune APMC,Zaid,8,748.18,Grade A,1.38,19.42,30.6,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Ludhiana Mandi,Rabi,5,1965.72,Grade A,1.79,39.42,84.42,True
Rice,Common,Cereal,Maharashtra,Mumbai,Vashi APMC,Zaid,6,3237.91,Grade A,1.46,35.59,63.01,True
Rice,Common,Cereal,Maharashtra,Pune,Pune APMC,Zaid,4,3277.95,Grade A,1.63,34.4,59.55,True
Rice,Common,Cereal,Maharashtra,Nashik,Nashik APMC,Year-Round,5,2658.87,Grade A,1.62,33.1,60.54,True
Groundnut,Local,Oilseed,Uttar Pradesh,Agra,Agra Mandi,Year-Round,2,371.7,Grade B,0.7,53.55,38.51,True
Onion,Red,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Kharif,11,3788.94,Grade A,1.47,20.79,30.96,True
Green Chilli,Local,Spice,Maharashtra,Pune,Pune APMC,Rabi,11,1188.86,Grade A,1.1,40.62,49.95,True
Mango,Local,Fruit,Gujarat,Rajkot,Rajkot APMC,Rabi,3,1063.22,Grade C,1.34,65.49,72.49,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Bengaluru APMC,Rabi,7,296.57,Grade B,1.49,49.51,78.96,True
Wheat,Common,Cereal,Maharashtra,Pune,Pune APMC,Kharif,3,1318.27,Grade A,1.6,28.5,49.09,True
Mango,Local,Fruit,Punjab,Ludhiana,Ludhiana Mandi,Kharif,6,87.92,Grade B,1.49,69.86,113.0,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,1,1304.13,Grade B,0.87,20.11,18.34,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Agra Mandi,Year-Round,11,2601.57,Grade A,0.93,25.27,26.58,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Rajkot APMC,Zaid,1,2460.52,Grade A,1.07,19.88,22.67,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Indore Mandi,Rabi,3,1116.34,Grade B,1.59,66.08,100.73,True
Rice,Basmati,Cereal,Maharashtra,Pune,Pune APMC,Rabi,7,888.86,Grade B,0.68,74.49,55.15,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,8,3059.95,Grade A,0.73,41.91,35.12,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Year-Round,4,2325.08,Grade C,0.94,73.65,56.97,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Indore Mandi,Year-Round,7,1949.39,Grade C,1.25,57.11,59.92,True
Tomato,Desi,Vegetable,Maharashtra,Pune,Pune APMC,Kharif,6,273.53,Grade B,0.69,20.9,16.57,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Pune APMC,Rabi,9,4649.78,Grade B,1.13,26.37,25.26,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,3,2636.45,Grade A,1.32,18.83,24.55,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Nashik APMC,Year-Round,7,2817.07,Grade B,0.75,19.04,13.94,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Bengaluru APMC,Zaid,10,595.71,Grade B,0.92,50.9,41.77,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Rabi,9,2304.07,Grade B,1.26,56.0,65.18,True
Potato,Local,Vegetable,Maharashtra,Nashik,Nashik APMC,Year-Round,8,390.41,Grade C,1.55,18.65,25.84,True
Rice,Common,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Rabi,5,2635.1,Grade A,0.66,36.0,31.07,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Vashi APMC,Rabi,2,3061.6,Grade A,1.5,52.81,83.85,True
Potato,Local,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Zaid,10,4165.1,Grade C,1.38,15.11,16.24,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Vashi APMC,Kharif,4,2852.75,Grade B,1.5,57.75,85.18,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,7,2776.82,Grade C,1.46,56.62,71.03,True
Rice,Basmati,Cereal,Maharashtra,Pune,Pune APMC,Zaid,5,4364.41,Grade B,1.03,68.65,71.72,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Nashik APMC,Rabi,6,4811.76,Grade A,0.96,55.05,59.15,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Rabi,2,3583.35,Grade B,1.65,23.93,33.3,True
Groundnut,Local,Oilseed,Karnataka,Bengaluru,Bengaluru APMC,Zaid,8,2708.52,Grade A,1.36,55.55,87.68,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Rajkot APMC,Zaid,12,2343.06,Grade A,0.78,23.67,19.42,True
Rice,Common,Cereal,Maharashtra,Nashik,Nashik APMC,Kharif,9,2045.22,Grade B,1.8,34.21,57.42,True
Onion,Red,Vegetable,Maharashtra,Nashik,Nashik APMC,Year-Round,4,3770.94,Grade A,1.39,21.94,34.81,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Agra Mandi,Zaid,8,2012.9,Grade A,1.14,65.59,89.24,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Year-Round,6,850.45,Grade B,0.82,17.0,16.21,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Zaid,6,1212.89,Grade C,1.78,20.12,32.78,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Zaid,7,3189.72,Grade A,1.63,58.87,110.66,True
Wheat,Common,Cereal,Maharashtra,Nashik,Nashik APMC,Zaid,7,3690.51,Grade A,1.26,26.02,37.73,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Nashik APMC,Rabi,5,3657.97,Grade A,1.77,56.75,119.48,True
Green Chilli,Local,Spice,Maharashtra,Pune,Pune APMC,Rabi,11,325.25,Grade C,1.62,36.66,48.52,True
Potato,Local,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Kharif,1,1448.01,Grade A,1.64,17.88,29.09,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Rajkot APMC,Kharif,4,4515.43,Grade C,1.43,25.02,29.15,True
Wheat,Common,Cereal,Maharashtra,Pune,Pune APMC,Kharif,3,3240.4,Grade B,1.56,26.64,38.1,True
Wheat,Common,Cereal,Maharashtra,Pune,Pune APMC,Year-Round,2,1113.16,Grade B,1.31,29.25,33.54,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Zaid,12,4559.7,Grade B,0.8,19.74,13.9,True
Rice,Common,Cereal,Punjab,Ludhiana,Ludhiana Mandi,Kharif,2,2104.04,Grade B,0.93,33.44,28.5,True
Potato,Local,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Zaid,3,3552.89,Grade A,1.24,18.6,24.93,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,6,113.0,Grade B,1.68,27.16,51.16,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Agra Mandi,Kharif,12,2107.98,Grade B,1.14,65.91,71.31,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Indore Mandi,Rabi,1,2997.98,Grade C,1.54,20.81,25.67,True
Groundnut,Local,Oilseed,Uttar Pradesh,Agra,Agra Mandi,Zaid,10,2874.33,Grade A,1.46,51.79,79.48,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Rajkot APMC,Zaid,2,1743.6,Grade B,1.28,25.03,27.61,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,11,4561.62,Grade B,1.72,54.95,85.06,True
Mango,Local,Fruit,Maharashtra,Pune,Pune APMC,Zaid,5,3875.14,Grade C,1.63,67.85,95.17,True
Rice,Common,Cereal,Maharashtra,Pune,Pune APMC,Year-Round,8,4976.65,Grade B,1.74,32.1,54.45,True
Mango,Local,Fruit,Maharashtra,Pune,Pune APMC,Kharif,7,894.63,Grade B,0.86,68.09,62.58,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Agra Mandi,Rabi,4,2182.17,Grade A,1.71,24.9,47.9,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Pune APMC,Kharif,10,2228.16,Grade C,1.07,48.22,40.45,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Kharif,3,503.38,Grade C,1.0,26.49,22.58,True
Rice,Common,Cereal,Gujarat,Rajkot,Rajkot APMC,Year-Round,1,4431.02,Grade C,1.08,30.6,21.67,True
Rice,Common,Cereal,Maharashtra,Nashik,Nashik APMC,Rabi,12,1737.38,Grade A,0.98,33.94,37.7,True
Potato,Local,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Rabi,4,1200.0,Grade C,0.94,15.68,12.53,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Nashik APMC,Rabi,8,2869.35,Grade C,0.85,20.64,12.66,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Rabi,4,3280.05,Grade B,1.05,46.85,46.43,True
Wheat,Common,Cereal,Maharashtra,Nashik,Nashik APMC,Rabi,8,3566.8,Grade C,0.98,27.2,21.09,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Rabi,7,80.39,Grade B,1.36,22.6,34.31,True
Onion,Red,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Rabi,6,1137.87,Grade C,1.43,22.65,32.74,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Nashik APMC,Kharif,12,1110.83,Grade B,1.01,42.1,46.17,True
Rice,Common,Cereal,Maharashtra,Mumbai,Vashi APMC,Kharif,4,2259.35,Grade A,1.27,33.52,47.42,True
Rice,Common,Cereal,Maharashtra,Pune,Pune APMC,Rabi,10,3588.44,Grade C,0.76,36.84,21.54,True
Wheat,Common,Cereal,Gujarat,Rajkot,Rajkot APMC,Rabi,3,3317.33,Grade B,1.77,27.72,44.73,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Pune APMC,Zaid,5,2423.14,Grade A,0.91,24.93,25.4,True
Rice,Common,Cereal,Maharashtra,Pune,Pune APMC,Rabi,5,1060.99,Grade B,1.46,37.8,56.32,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Zaid,10,564.49,Grade B,0.66,21.7,13.01,True
Wheat,Common,Cereal,Madhya Pradesh,Indore,Indore Mandi,Rabi,8,3592.0,Grade B,0.98,30.7,28.14,True
Tomato,Desi,Vegetable,Gujarat,Rajkot,Rajkot APMC,Zaid,8,2712.27,Grade A,0.92,20.42,22.65,True
Green Chilli,Local,Spice,Maharashtra,Pune,Pune APMC,Zaid,11,3909.23,Grade B,1.73,40.25,65.85,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Indore Mandi,Kharif,4,3462.59,Grade C,1.32,39.86,42.13,True
Wheat,Common,Cereal,Gujarat,Rajkot,Rajkot APMC,Kharif,10,1479.7,Grade B,1.56,29.39,42.76,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Agra Mandi,Year-Round,3,971.2,Grade A,0.95,29.23,28.66,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Indore Mandi,Year-Round,9,4990.34,Grade B,1.15,33.96,33.19,True
Soybean,Local,Oilseed,Uttar Pradesh,Agra,Agra Mandi,Rabi,8,1617.53,Grade B,0.97,48.92,43.89,True
Groundnut,Local,Oilseed,Gujarat,Rajkot,Rajkot APMC,Year-Round,8,2179.91,Grade C,1.44,46.34,53.49,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Kharif,6,1326.21,Grade B,0.65,41.78,32.86,True
Mango,Local,Fruit,Punjab,Ludhiana,Ludhiana Mandi,Rabi,10,1934.31,Grade A,1.32,62.84,93.59,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Agra Mandi,Rabi,2,4346.16,Grade A,1.41,70.21,101.84,True
Rice,Basmati,Cereal,Gujarat,Rajkot,Rajkot APMC,Kharif,6,2709.4,Grade A,0.62,79.17,54.44,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Rajkot APMC,Year-Round,6,2308.4,Grade C,1.09,24.22,25.34,True
Rice,Common,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Kharif,9,4730.4,Grade A,1.05,31.53,35.82,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Year-Round,10,3350.79,Grade B,1.25,18.09,19.43,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Indore Mandi,Year-Round,5,1677.05,Grade B,0.75,34.63,27.09,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Kharif,7,2523.18,Grade B,1.39,25.41,36.5,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Agra Mandi,Year-Round,5,3516.95,Grade B,0.75,64.9,55.7,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Year-Round,7,1994.82,Grade A,1.2,28.85,42.4,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Nashik APMC,Zaid,12,2294.1,Grade A,1.67,41.97,75.97,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Rajkot APMC,Kharif,4,1823.74,Grade A,0.99,40.56,43.72,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Agra Mandi,Kharif,12,1874.48,Grade A,0.98,18.73,18.96,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Ludhiana Mandi,Zaid,2,2205.53,Grade A,0.6,19.02,11.48,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Zaid,10,170.93,Grade C,1.79,20.29,30.77,True
Rice,Common,Cereal,Maharashtra,Pune,Pune APMC,Zaid,10,3057.81,Grade B,1.14,31.19,31.96,True
Potato,Local,Vegetable,Maharashtra,Nashik,Nashik APMC,Rabi,1,3255.64,Grade B,1.68,20.16,29.84,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Pune APMC,Year-Round,2,3053.96,Grade B,1.57,23.45,32.61,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Rabi,12,405.15,Grade A,1.18,48.56,65.6,True
Onion,Red,Vegetable,Maharashtra,Pune,Pune APMC,Year-Round,9,197.56,Grade C,1.78,22.37,32.53,True
Green Chilli,Local,Spice,Maharashtra,Pune,Pune APMC,Year-Round,3,4298.32,Grade A,0.9,44.33,37.69,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Year-Round,1,3418.06,Grade C,1.07,26.01,21.17,True
Onion,Red,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Zaid,9,3619.2,Grade C,1.56,21.89,26.24,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Zaid,3,1781.53,Grade C,1.17,52.06,49.84,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Pune APMC,Kharif,3,1817.3,Grade A,1.51,52.29,84.32,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Zaid,1,1680.39,Grade A,1.29,61.56,88.62,True
Soybean,Local,Oilseed,Karnataka,Bengaluru,Bengaluru APMC,Zaid,7,4520.11,Grade C,1.69,47.74,71.66,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Zaid,10,3539.67,Grade B,0.7,23.22,11.76,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Year-Round,4,1863.6,Grade A,1.19,26.56,36.81,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Agra Mandi,Rabi,1,1595.75,Grade A,0.92,21.41,20.96,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Rabi,9,971.15,Grade A,0.75,17.17,14.26,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Kharif,2,3709.39,Grade A,1.56,17.86,27.69,True
Mango,Local,Fruit,Maharashtra,Mumbai,Vashi APMC,Year-Round,3,4909.99,Grade B,0.71,63.13,38.91,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Rabi,11,911.55,Grade B,0.81,22.22,18.9,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Rabi,8,2975.69,Grade A,1.66,60.32,112.7,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Zaid,3,3701.18,Grade C,1.56,58.65,66.46,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Rabi,2,1445.21,Grade B,1.79,22.78,35.64,True
Onion,Red,Vegetable,Maharashtra,Nashik,Nashik APMC,Year-Round,4,2436.3,Grade B,1.16,23.1,26.03,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Kharif,11,4982.62,Grade B,1.53,24.55,34.41,True
Rice,Basmati,Cereal,Maharashtra,Pune,Pune APMC,Zaid,6,1440.05,Grade B,1.77,64.9,126.37,True
Wheat,Common,Cereal,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,3,1568.15,Grade B,1.63,25.42,39.04,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Vashi APMC,Year-Round,12,1379.64,Grade A,0.79,28.28,24.76,True
Onion,Red,Vegetable,Maharashtra,Pune,Pune APMC,Year-Round,4,4743.81,Grade B,1.11,24.28,24.07,True
Onion,Red,Vegetable,Maharashtra,Nashik,Nashik APMC,Zaid,1,4510.14,Grade C,1.65,21.84,26.55,True
Mango,Local,Fruit,Madhya Pradesh,Indore,Indore Mandi,Rabi,2,963.33,Grade C,1.02,63.8,56.73,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Kharif,3,3562.36,Grade B,0.88,53.04,41.39,True
Potato,Local,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Kharif,9,4484.86,Grade A,0.94,18.2,18.04,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Kharif,3,607.78,Grade B,1.2,21.15,22.91,True
Rice,Basmati,Cereal,Gujarat,Rajkot,Rajkot APMC,Rabi,9,669.75,Grade B,1.51,69.35,103.89,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Agra Mandi,Year-Round,6,3561.42,Grade A,0.95,69.05,76.2,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Vashi APMC,Year-Round,7,3840.73,Grade B,1.29,24.76,31.91,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Zaid,4,3893.5,Grade A,0.83,43.5,39.52,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Rabi,5,3580.42,Grade C,1.29,28.33,29.82,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Pune APMC,Rabi,3,1513.39,Grade B,1.43,57.94,74.08,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Agra Mandi,Rabi,5,3976.55,Grade B,1.0,19.5,19.24,True
Rice,Common,Cereal,Maharashtra,Pune,Pune APMC,Zaid,12,3736.52,Grade B,1.47,39.93,51.11,True
Rice,Common,Cereal,Maharashtra,Mumbai,Vashi APMC,Zaid,3,4738.88,Grade A,0.83,31.89,25.13,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Rabi,9,4151.33,Grade C,1.38,79.46,83.77,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Rajkot APMC,Zaid,4,2960.31,Grade B,1.0,37.4,35.74,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Pune APMC,Year-Round,10,4817.17,Grade B,1.27,49.66,55.67,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Nashik APMC,Zaid,9,1586.04,Grade C,0.66,52.74,30.55,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Kharif,4,931.18,Grade B,1.53,27.04,40.67,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Rabi,3,3277.35,Grade B,1.32,27.05,32.01,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Rajkot APMC,Year-Round,3,3183.46,Grade A,0.91,21.68,18.9,True
Green Chilli,Local,Spice,Maharashtra,Mumbai,Vashi APMC,Rabi,8,4431.05,Grade B,0.94,36.14,36.08,True
Green Chilli,Local,Spice,Karnataka,Bengaluru,Bengaluru APMC,Zaid,2,2346.28,Grade B,0.85,44.49,34.33,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Rabi,11,698.66,Grade A,1.64,26.26,47.2,True
Mango,Local,Fruit,Punjab,Ludhiana,Ludhiana Mandi,Rabi,3,1008.96,Grade C,0.87,65.69,43.9,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Rajkot APMC,Zaid,8,572.05,Grade C,1.56,39.1,48.92,True
Potato,Local,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Year-Round,9,3925.89,Grade B,1.41,16.19,20.98,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,3,1759.95,Grade A,1.6,60.8,101.72,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Agra Mandi,Rabi,5,1237.22,Grade B,1.63,38.25,66.45,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Year-Round,1,396.67,Grade B,1.24,30.17,34.54,True
Potato,Local,Vegetable,Maharashtra,Pune,Pune APMC,Rabi,4,4392.67,Grade B,1.6,16.49,23.86,True
Soybean,Local,Oilseed,Maharashtra,Pune,Pune APMC,Rabi,2,3047.61,Grade B,0.89,39.34,30.59,True
Rice,Basmati,Cereal,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,12,1938.97,Grade C,1.59,70.87,83.03,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Ludhiana Mandi,Kharif,12,2889.35,Grade C,1.21,22.12,21.07,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Vashi APMC,Zaid,8,610.47,Grade B,1.32,21.08,26.52,True
Rice,Common,Cereal,Karnataka,Bengaluru,Bengaluru APMC,Zaid,10,2218.18,Grade C,0.77,38.16,25.28,True
Green Chilli,Local,Spice,Maharashtra,Pune,Pune APMC,Kharif,1,1134.77,Grade C,1.64,39.07,51.51,True
Onion,Red,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Year-Round,7,3049.23,Grade B,1.04,23.21,23.69,True
Rice,Basmati,Cereal,Madhya Pradesh,Indore,Indore Mandi,Zaid,12,1390.17,Grade B,0.63,76.82,46.16,True
Onion,Red,Vegetable,Gujarat,Rajkot,Rajkot APMC,Year-Round,5,2433.16,Grade B,1.79,23.46,43.03,True
Onion,Red,Vegetable,Maharashtra,Pune,Pune APMC,Rabi,7,1952.43,Grade A,0.76,23.43,21.32,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Indore Mandi,Zaid,11,3101.35,Grade A,1.1,28.85,32.9,True
Mango,Local,Fruit,Maharashtra,Mumbai,Vashi APMC,Kharif,4,3807.64,Grade A,1.31,58.11,84.16,True
Rice,Common,Cereal,Maharashtra,Mumbai,Vashi APMC,Zaid,11,59.06,Grade B,1.01,33.8,34.84,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Nashik APMC,Rabi,10,4619.69,Grade C,0.78,24.29,14.16,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Nashik APMC,Zaid,2,70.39,Grade A,1.73,17.75,32.97,True
Rice,Basmati,Cereal,Maharashtra,Pune,Pune APMC,Kharif,11,3027.38,Grade B,1.08,73.74,66.75,True
Green Chilli,Local,Spice,Maharashtra,Pune,Pune APMC,Kharif,4,4254.68,Grade C,1.72,37.07,48.41,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Vashi APMC,Zaid,1,1397.17,Grade A,0.61,71.51,38.8,True
Rice,Common,Cereal,Gujarat,Rajkot,Rajkot APMC,Year-Round,2,4117.27,Grade A,1.28,32.0,38.04,True
Onion,Red,Vegetable,Maharashtra,Pune,Pune APMC,Kharif,7,4605.65,Grade A,1.29,23.18,34.34,True
Mango,Local,Fruit,Gujarat,Rajkot,Rajkot APMC,Year-Round,12,1158.55,Grade A,1.52,73.39,122.52,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Nashik APMC,Zaid,8,1027.39,Grade B,1.27,43.92,55.49,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Vashi APMC,Zaid,12,1261.66,Grade A,1.47,49.29,78.3,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Agra Mandi,Year-Round,7,2148.04,Grade C,1.12,28.57,28.59,True
Mango,Local,Fruit,Maharashtra,Pune,Pune APMC,Year-Round,6,2097.46,Grade C,1.36,64.43,83.71,True
Maize,Hybrid,Cereal,Punjab,Ludhiana,Ludhiana Mandi,Kharif,8,4234.67,Grade B,1.33,19.28,25.69,True
Mango,Local,Fruit,Punjab,Ludhiana,Ludhiana Mandi,Rabi,7,998.44,Grade B,0.92,69.94,65.43,True
Onion,Red,Vegetable,Gujarat,Rajkot,Rajkot APMC,Kharif,4,2568.67,Grade A,1.71,24.35,47.59,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Pune APMC,Kharif,12,1641.0,Grade A,1.66,19.73,36.79,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Ludhiana Mandi,Kharif,4,3313.55,Grade A,1.48,20.17,32.23,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Nashik APMC,Year-Round,6,4645.01,Grade A,0.89,41.42,45.54,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Rajkot APMC,Zaid,10,3964.74,Grade B,0.98,24.51,22.6,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Agra Mandi,Year-Round,12,3770.44,Grade A,1.54,24.75,40.45,True
Rice,Basmati,Cereal,Madhya Pradesh,Indore,Indore Mandi,Kharif,1,3034.34,Grade B,0.95,72.13,50.71,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Vashi APMC,Kharif,2,3246.05,Grade B,0.82,18.94,12.58,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Nashik APMC,Rabi,12,3277.94,Grade B,1.33,34.6,40.52,True
Mango,Local,Fruit,Gujarat,Rajkot,Rajkot APMC,Kharif,3,1486.49,Grade C,1.52,66.9,78.86,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Indore Mandi,Year-Round,8,4686.76,Grade C,1.2,57.14,52.15,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Bengaluru APMC,Rabi,5,3336.25,Grade A,0.69,21.17,18.23,True
